restaurant_id	borough_id	building	street	zipcode	cuisine_id
80e08bd9067b3a49d10ebc6db8e001b3	3	608	9 AVENUE	10036	53
a9d5dc65c512b41f10a2f4c14c5ecf74	3	123	EAST   18 STREET	10003	46
fab930de3d6b9a076da88e619fe0d0c5	2	415	TOMPKINS AVENUE	11216	73
457f30f2557d043d241f44324e599c7b	3	145	BLEECKER STREET	10012	3
388c4ec1ddf111b4f085dbcebda5c3a7	2	1904	SURF AVENUE	11224	3
03ffdbe6820493d000cc788952bc6414	4	6978	188TH ST	11365	19
7c826ed476c3baef7dc4cc6067cde79a	5	309	BRADLEY AVENUE	10314	19
b97c34205f8eb230cef148f715cd60ef	2	205A	SCHENECTADY AVE	11213	16
9d146978aa7f11a2fabb5ecba7602abe	4	4701	VAN DAM ST	11101	3
f93d2a9f1cbc4ca66a5a22ce2c60ba29	1	1288	WASHINGTON AVE	10456	19
827ba5b67f5ebb10b931e06830cdb64b	3	200	VESEY ST	10281	8
8445178bbf7071ef076fcd6abc7418aa	4	11231	SPRINGFIELD BOULEVARD	11429	16
4ec98553c19ffc8d9ff6658b3b0c81d8	3	22	W 46TH ST	10036	3
71800f09b62ae28f3628995498ef5f54	1	1	EAST  161 STREET	10451	69
91e68ef3f4d23a18959e5c053bfe64e4	1	1	EAST 161 STREET	10451	3
226c6d89e2f38ea6cddd5315df8b37aa	1	1	EAST  161 STREET	10451	3
9de07da7f2d54bbded60148d8b680141	2	687	MANHATTAN AVE	11222	13
ff6fb678541432e6fb6a44565095e96c	3	341	9TH AVE	10199	3
8addd6c5d364c8c15753da6e54a82d4c	4	11126	ROOSEVELT AVE	11368	8
70d80c7e4074e30cde50a15145c1974a	2	1215	LIBERTY AVE	11208	9
94a3b823cf8a5dcbcbded2f0c280c226	3	1621	LEXINGTON AVENUE	10029	54
ed2a27bd41bfa3a6a7ffa7bd1870c48c	4	5905	MYRTLE AVENUE	11385	19
4de821b7d43a3fe78db20f643066c0d0	3	170	ALLEN ST	10002	47
a48bc0c93a899a93d89ddc8cb31007a7	4	30-21	STRATTON STREET	11354	19
608e2bd8f75f77b50d7952924217ffa5	2	3323	AVENUE N	11234	19
302d36783c116dddcdf48c2126e560de	2	794	WASHINGTON AVE	11238	3
449cb115a1f0fd59ab6667ac4228723f	3	10	WEST   32 STREET	10001	5
4608a3c16da0d485c10c759a94334b16	2	369	5TH AVE	11215	47
52caebda651e47b756275e6c9fe9c4e2	1	4041	EAST TREMONT AVENUE	10465	3
bef89d50326f685f8094798297315fbb	4	792	ONDERDONK AVENUE	11385	13
9456d8f40f1c70e598e53fa05c4a7969	2	85	FLATBUSH AVENUE EXT	11201	13
ead69ba739f34f1ff08a0037cc018bd0	3	362	2ND AVE	10010	56
6af830fee0281407d5c65bd331740df2	2	2823	AVENUE U	11229	62
6de7c3c153aedde26773c1ca76e24baa	4	6406	108TH ST	11375	52
f456b8ed0c0ba4331f3b3058568221fc	4	3916	COLLEGE POINT BLVD	11354	72
943517a6d91e415b1e215b582edcd745	3	1634	BROADWAY	10019	5
29b411a513dd677c624a351b68e65e33	4	10708	70 ROAD	11375	47
a697be354970253b2d7b4ae1ec842a96	3	36B	AVENUE A	10009	3
e3f5eeababf5e581e4b0e39fb832db74	3	43-45	W 55 STREET	10019	3
9ac3c14ad3fb9935449e736f791e92b6	4	8674	80 STREET	11421	54
854dc72818f3d935aee78f90a5f59106	3	36	PECK SLIP	10038	6
eb2eee75b3b7986a8cedc3e15a291c01	2	1477	MYRTLE AVE	11237	20
813bca827772cec4f420f8e2d4388572	4	4420	48TH AVE	11377	19
455cb9ced48e7a4af72e530b49d7703a	1	2	WEST KINGSBRIDGE ROAD	10468	3
0cb88d15988bf95a40ac4727099df72b	2	72	BELMONT AVENUE	11212	19
4b6727990eec30cce7161e217608b2c7	5	187	PORT RICHMOND AVE	10302	3
536b6d49d1be96393c52d26f55fc2107	4	9512	JAMAICA AVENUE	11421	19
7c9610dfd74e705aeadc35b7fdd718a7	2	251	5 AVENUE	11215	13
8b272005038c4f06c62513201be346cb	2	2365	86TH ST	11214	19
1faab2a9807bb9b6066001fbdfce8e99	2	7112	13 AVENUE	11228	63
dd843695e6c6aee087954089ff10e0d8	4	3706	PRINCE ST	11354	13
988bcff2ec34b95068c825e6f9c7a3bd	3	282	BLEECKER STREET	10014	47
e73b27a56d2b68e274fa6e560f724b8d	3	121	LASALLE STREET	10027	13
73570a4bf41bfff55354f43d1973183c	2	721	SARATOGA AVE	11212	16
07fb893dbae52676bd9f725fddd10595	4	18003	LINDEN BLVD	11434	19
b7e81716f59c9c85d66bd3245311dc7d	4	17206	LINDEN BOULEVARD	11434	16
9eae780cd18957b4f6a33668d1a440cf	3	11	EAST    1 STREET	10003	46
3b211e78596ab80ed0154fd6fa1063ea	3	709	8 AVENUE	10036	55
4a257e8750f34ec0cb881ebe52075ccb	4	7502	ROOSEVELT AVENUE	11372	51
bab2f7f5b9ae2706547eca55d97b61e7	2	7915	FLATLANDS AVE	11236	8
8b5bdac1edad9838a779721544e84932	1	259	E 172ND ST	10457	51
cc343ae93325cb810cf107a595fadad4	3	28	8 AVENUE	10014	3
893895d73554a9dfe822b15cdbcdb1a7	1	3150	VILLA AVENUE	10468	51
68b272b491c3c38c7341241eb3112a77	3	202	W 14TH ST	10011	46
252313c799a13f5554dea98ccbf5cb27	3	154	PRINCE ST	10012	13
8e56fd0629ece80d76604c1ba3d88195	2	8611	18 AVENUE	11214	46
5cd7deb6cdb799460adc9fb3a8169681	4	4211	102ND ST	11368	77
55b7762119f793ec6f72e3f793bfa629	2	938	4 AVENUE	11232	51
fc538d3b6fe52537d60f833ecbe9f49c	2	1912	86TH ST	11214	77
900813a2e1e6a7e6b9f563f5750275cf	4	86-13	NORTHERN BOULEVARD	11372	51
362bc2003e97214e1c3b9d731f0c6650	2	340	WILSON AVE	11221	77
1642023c8d9e9750b1ad11efd8acc53d	4	54-18	FLUSHING AVE	11378	3
b615746749b6d7e42bad3bafbc0ce8cd	3	17	EAST   13 STREET	10003	33
5b81bfed8aff82c1406db9be14f219ed	3	NKA	W 30TH ST	10011	41
ef582bf73da54a77514e5354e9c2e5f5	2	2538	PITKIN AVENUE	11208	19
089993adc57ad26b54c4837dbbc4bdf6	2	192	DUFFIELD STREET	11201	19
b4743536903ba6e2fb239b9863acb48e	4	6913	WOODSIDE AVE	11377	19
79d2f6efef9007513738fc29e2ef0c54	2	130	WILSON AVE	11237	19
6e96e139b941932d0d47df77db080589	2	198	UNDERHILL AVE	11238	19
feaba760d64f0be480780d0ccba7e4e1	3	76	EAST  119 STREET	10035	2
78a3c29d8d8173f196bf4cf5a47e62e9	2	2809	NOSTRAND AVENUE	11229	19
2f9d55b0ff4a2ae9580f956b352b840e	4	11005	101 AVENUE	11419	19
1e3351639ccbde67d86c2e4ab88a55e2	3	2025	7 AVENUE	10027	19
62da7a0a8a53c8a41e51db6d2e83d80a	4	7024	35TH AVE	11372	19
879ccf54839043840b0be899ee2fc4f9	4	778	SENECA AVE	11385	53
89f05d28f5bf41a3d7f7c38b0cd76181	2	1404	CORTELYOU RD	11226	19
bb537daa6455118a0964183abc21489d	2	344	CLASSON AVENUE	11238	19
a9a0087b67287b8bd0f911022583a7dc	4	11110	QUEENS BLVD	11375	5
86d1648ed70264f5c13bff1664745085	3	2076	8TH AVE	10026	19
89f8558d1a4b5196c235fe33598c22b8	2	69	UTICA AVE	11213	19
d0c45b6da8b67a2baf458d41795ae8c1	2	614	4 AVENUE	11215	19
5cd1cc5453b799ed38f84e2ddce4ddba	4	6826	FOREST AVENUE	11385	19
4e3043177367f34e8762236152c42fc5	3	678	6 AVENUE	10010	37
bc3f732daea042f642256956ec84d2cc	3	102	MACDOUGAL ST	10012	50
9a8988323ee1fe1f47ec29e2ee5f8cc2	4	12301	ROOSEVELT AVENUE	11368	3
5872c83cd852479f2524f243a4671145	3	40	WASHINGTON SQUARE SOUTH	10012	3
8c169c8e81b8eff3851fb395f40c9557	1	271	WEST KINGSBRIDGE ROAD	10463	19
a57340ab9aec6711216a575c538c2d42	5	710	NEW DORP LANE	10306	46
7e8ac82b678891def67f80f83c51644c	1	2953	WEBSTER AVENUE	10458	13
fd240a645cc91bdc2bae1c28e301d98e	3	160	2 AVENUE	10003	46
1ed22e9bfbade6f0b3a227d98417c34a	2	329	SMITH STREET	11231	84
03baaa7081d2e06a59b9fa93064c6e00	2	220	36TH STREET	11232	13
8e21e93514769284f4f382ea9285963e	3	41	JOHN ST	10038	48
e9301b972b29812216548bb7bf4d7835	3	1261-1263	ST NICHOLAS AVEUE	10033	51
bd21ec0e0f411a3fd94c29503108e086	2	460	3RD AVE	11215	51
d30364dd2d87a0f29adc1b4090417e24	4	11251	ROOSEVELT AVENUE	11368	77
f072aaaf5aca2383bb06105b8b689ff8	4	4120	GREENPOINT AVE	11104	77
36a9e323004241c1bd5dff9d90de3175	4	3320	30 AVENUE	11103	51
950a8bda21ed95f92955f3774b33147b	5	139	NEW DORP LANE	10306	46
68a645466fed65212132d39dbdaad80e	2	891315	GLENWOOD ROAD	11236	23
ed9b2b600006456f2fba350471ad62fe	4	8909	139 STREET	11435	77
2d3639e67dcdd3057e5bdaeefeea8d02	5	75	INNIS STREET	10302	3
32e1c79ea1065cc24859c62905351883	4	9010	GRAND CENTRAL PARKWAY	11369	3
5dcfa5848024fb9780690813802ab324	3	630	10 AVENUE	10036	51
ca9f33034f8fd298b5d1cac87e755c15	3	27	WEST   11 STREET	10011	3
1e6dcf91115b63ec79bc65b46542b267	2	1641	MCDONALD AVE	11230	53
695aee2d2e384ee3123c079b4d549749	4	1801	COLLEGE POINT BLVD	11356	77
f5454fcfad69dfc032d419955612d9e5	1	1113	BEDFORD PARK BOULEVARD	10468	53
e255b32bfdc46ee83d034ff2f029e447	3	2130	2 AVENUE	10029	53
54d6ea9a2adb6445e32d16dfed7a6cac	3	15	WEST   29 STREET	10001	59
9ea7d465657c1002379f6eedd7353b48	5	1001	RICHMOND HILL ROAD	10306	3
4e9623711eac1f322b83e12883841b2c	3	39	EAST 58TH STREET	10022	46
1c234f04c0c76ef61c0cbe9f2cbc5ee9	3	26	GREENWICH AVE	10011	33
c9a030628316454ea7dbd098c8addd4e	3	7	EAST 14TH STREET	10003	3
404215a82895d8974d4d6b002ab3ffff	2	1103	MANHATTAN AVE	11222	46
270fa783ef8f834d2e6e147d52514fec	3	1439	YORK AVENUE	10075	13
b47c7d3075ae657e9c6d07ce541ca7d3	3	2	RIVER TERRACE	10282	3
f4888bb583b290ed7cd83f27399c2795	2	502	COURT STREET	11231	3
db2bcb61452f25fbe1c2e41a1a82de12	4	7618	ROOSEVELT AVENUE	11372	51
c6a2c0268a2e6bf92a2edd3e9e857612	1	1089	SOUTHERN BLVD	10459	77
f94adbfab8eeaf1f253d0ed30ddf2066	3	628	9 AVENUE	10036	46
5972c86ce2b46473db8271fbc26cd035	5	209	PORT RICHMOND AVE	10302	19
59116f1c9a755b0eadc6ac35d403e050	1	839	PROSPECT AVE	10459	19
7baa9bf4822b7b08f9cef597c121ff57	2	5405	FLATLANDS AVENUE	11234	19
366ac729f8b3ccd182d227bff98d468c	3	105	HUDSON STREET	10013	47
ea76e1ea8a9fcd127a45fb80a0fc304c	4	3812	30TH AVE	11103	8
f306e2d0da40ecb7432dc76c32305e6c	4	4223	BELL BOULEVARD	11361	3
b93282260a8956ccef05243986841339	2	4	STUYVESANT AVENUE	11221	62
5ad440e1952c3b6148808629a976a700	2	428	BERGEN ST	11217	3
f188e3c7bb9807afd46257e380a287f5	3	114	WEST   40 STREET	10018	3
43f4f8e6a430d56fcdb908ddf726414c	5	145	EAST SERVICE ROAD	10314	3
52b04f8f9bab30b674ce154bda54f4cc	4	3609	108 STREET	11368	13
d66d9240e3816e82818901c7da135292	3	1129	BROADWAY	10010	69
c2a47cc3e4e5d5f8eb0a9fc2e9d82332	5	2155	HYLAN BOULEVARD	10306	63
846ef01d9cc6dd1ceb65f5e88690d8f5	3	1653	SAINT NICHOLAS AVE	10040	13
fd79d4a1daa66b78d92b2180bb6bd664	3	106	MACDOUGAL ST	10012	41
28bb2312351a2f9e8d966326a48de330	2	844	JAMAICA AVE	11208	17
60c42e5c8b7235bcc359e80248c58cad	3	511	UNIVERSITY PLACE	10003	3
394dbce75beb170cf1c9199127199892	3	309	W 49 ST	10019	3
f3a3b702d3fd5baca98ac57bfa680ad1	3	134	WEST   46 STREET	10036	45
e899440b94278ece8916bcf8d8f72303	4	2257	31 STREET	11105	45
ad8313ac5c7dd8f78c1896a1264d0f52	2	2689	CONEY ISLAND AVENUE	11235	52
f6c4a7d6f4270f828a54f747c91b4268	2	1116	BEDFORD AVE	11216	80
63f27d558bb8c79590333c03b7f36658	2	75	HOYT ST	11201	53
bbbd61f71192bbc5dcf3fe7d220a4dc6	3	1573	ST. NICHOLAS AVE	10040	51
7c26b311aceb0bb37622242c15788299	4	2808	34 STREET	11103	72
452a0511efeddf242e50a7aae1a5407e	3	232	E 29TH ST	10016	47
f7235292f95cca6348aa8700f82bae08	2	62	COURT ST	11201	3
cf99eb0c231b8cab3123c0fef8438cf5	4	16315	CROSSBAY BLVD	11414	58
2496ab73abad183dfcbcfe2f6ccdfedb	2	152	LAWRENCE STREET	11201	19
5eda7307e8b4fded64439e1b4d1e769a	3	82	W 3RD ST	10012	19
520254f937e3fc3c89c0e920ff6890b9	3	6	WEST   33 STREET	10001	3
889f811fb9c327cefdbe38577176d9c0	3	435	WEST  116 STREET	10027	13
e2a8efff617bbe838edc8af846c7f84b	4	16402	CROSSBAY BOULEVARD	11414	63
5c315cd16c65716944fcd85c27988b42	3	60	W 48TH ST	10036	75
99438220fc28d26a68fffa90d6a58d4d	2	1610	FULTON STREET	11213	19
2d8c8fba9b2805355bf0c064032310b5	3	167	WEST   74 STREET	10023	8
0a070129dcfb1e97de949e47628135a9	4	4287	MAIN ST	11355	19
726cc7363cb2897ad2acc3927c36323f	3	137	LUDLOW STREET	10002	3
24099e2a7ae4d83d855f4073567c445f	2	175	VAN DYKE STREET	11231	3
39abad8dc4b580eb2425110628e88906	1	537	E 137TH ST	10454	19
65de26de3be910425ca53018d21d32f4	3	150	W 65TH ST	10023	3
77c2c67af22ff093fe3a9c94897606dc	4	1530	PETRACCA PLACE	11357	3
67042a155220323ee80c22558a315016	3	230	PARK AVE	10169	49
50570935a0c8af1ebad894da2e28d4c7	3	153	E 26TH ST	10010	81
ac56c3e47cb86ca7e3a397470c348037	4	14605	JAMAICA AVENUE	11435	62
b1628d0da0e68d9dffefc4714fe63c2f	2	535	UTICA AVE	11203	62
ec2916800c6a8b450ee9dd75fccb2dd0	3	47	MONROE ST	10002	13
590816f7c0840e5ceaee2a533b9978a8	3	214	W 92ND ST	10025	63
6463ecd11ec7c3fd92710ae99128ea0f	3	85	W BROADWAY	10007	3
2220c7bcf6fa7c2fdf60250a53b72f69	4	11206	LIBERTY AVE	11419	11
7011fe1f129850ab832d8045bc6ae15b	2	690	UTICA AVENUE	11203	19
e6cd32f99962cee9adbd6cd0ff323457	2	8530	3 AVENUE	11209	80
0e3276eaebbd92a9f9a978a0b6fa1253	3	2178	BROADWAY	10024	3
3d3058fe1fe35541405ced543f2d0379	1	190	E 167TH ST	10456	63
10ea40286126dd5203ecf60c42f62938	2	454	ROCKAWAY AVE	11212	77
96ddaa3797d713450a5b8509bf33fbce	4	11000	ROCKAWAY BOULEVARD	11420	3
52ec301ebdee3a9e00a66359fa900ac5	2	1702	86TH ST	11214	62
02d6986995ed3efe00feb1e297b6f519	4	2273	31 STREET	11105	53
c23409a1c20758ce611c76a41b85f84a	1	1854	WESTCHESTER AVE	10472	51
c0b3ebbb15ceb90c8453c85329de821f	3	761	AVENUE OF THE AMERICAS	10010	3
ac626d4b0c7f3fc32cb7781be9fe8ba6	3	154	E 55TH ST	10022	52
7c3079323e1a4c43511c7900befacce5	4	7072	KISSENA BLVD	11367	26
77478bb13273bc4f5adbb6b61a72c63d	4	11309	QUEENS BLVD	11375	19
72626baa6fb647901d966f4a9594d4f0	3	1	W 58TH ST	10019	46
6e2abff4b784416d9eb258382d7da579	3	325	WEST   11 STREET	10014	82
b420182d4f49d675dd6e4a0f7ce8e313	2	594	CRESCENT STREET	11208	62
9ff8f475f14fb07f24787ff727ecb10c	3	1057	LEXINGTON AVENUE	10021	33
80302b31234fe963e5fee47512008536	2	1328	SHEEPSHEAD BAY ROAD	11235	47
20980020724eea1f587f875dcdc99288	3	1	MADISON AVENUE	10010	46
96a67dc41134e276206d76df0be82116	4	3808	29TH ST	11101	13
7d308e67b8af2840b5f5290d85e2912e	3	225	EAST   44 STREET	10017	3
c2277cdcbf468a2eadf3c697771e3f4a	3	0	GRAND CENTRAL TERMINAL	10017	72
fdab4c46d4d3a941d60e25304c93513b	1	889	HUNTS POINT AVE	10474	3
027081e6fde2e5af650316bc3f4cca06	2	1920	AVE U	11229	5
c76cbc5dcfecf9f5b6a81dc9e3c1ec29	4	18402	HORACE HARDING EXPY	11365	42
032eaf7b36e6ae392c2cc20e591fade2	4	3614	31 STREET	11106	22
3ef77c3de1345539f95a997d7dc1a199	3	404	W 49TH ST	10019	81
464354a624c05b60c7efe94549b7c42d	5	104	VICTORY BOULEVARD	10301	68
c2b4e06a1bb1de6ef87f28d63837efb0	4	2722	30TH AVE	11102	3
fab90424d6ccbbf8ce1b0c994bde3ff1	4	9004	METROPOLITAN AVE	11374	19
d0f73a6a8acba9781938d5774322138d	4	25441	HORACE HARDING EXPRESSWAY	11362	3
cb2710c54c6882db351b8f4e68d60074	4	3801	35 AVENUE	11101	3
0573469959016b25ad3d0d0b57d12e94	4	2303	ASTORIA BLVD	11102	5
5b3070ae4c5c318db15370d59f880580	2	146	LAWRENCE ST	11201	62
63f4612edc0b24406c85ca80b2e6ae8f	4	16525	LIBERTY AVENUE	11433	62
b922ebe7016d240d62c8c8faf22f4161	3	2119	1ST AVE	10029	62
b87cbc252653eb09694bfe331b95fae8	4	4304	NATIONAL ST	11368	62
73762335836b0a6d862f62c32982fa2c	1	196	MCCLELLAN STREET	10456	2
a32c141795745213cb6363fa815314be	1	2613	WEBSTER AVENUE	10458	53
0f274944b8be96979e4ae10e8361b5b6	4	8509	ROOSEVELT AVENUE	11372	53
4cb8e790de1160434d2a478e41432716	1	866	MORRIS PARK AVE	10462	16
684c6154859a7e78cbf71c6cbcaa992c	4	14833	HILLSIDE AVENUE	11435	3
fa001bea37716e56ee96119757ada03a	2	6322	11 AVENUE	11219	8
18be6dcddd0e14514b8a3f9d093b379d	2	305	WYCKOFF AVENUE	11237	19
76720d60504707183567d7eab8388184	1	145	W KINGSBRIDGE RD	10468	19
6e79142e940c33a8af8a403ac0cab204	3	591	1ST AVE	10016	3
a6ce90332135ec2a2b6035406d3da687	3	135	AVENUE A	10009	3
1ce3345ff698e538ba80719feb6a59c5	1	808	BURKE AVE	10467	63
5400145323d23352e2e31f5bc6c06c1b	2	11	WATER ST	11201	72
7491b64a1980163bbf3b1d34dbaf3abc	1	550	SOUTHERN BOULEVARD	10455	49
6615ad2626bfa893552ca6a1cbf72720	2	486	HALSEY ST	11233	3
bce9a00b1ed31d3e389fb403636e43ec	3	2049	2ND AVE	10029	53
069cb4c7011bb1bea5593eaf1886f3b6	3	405	LEXINGTON AVENUE	10174	70
6983398dcf034273276ff61cbe92216f	2	2	ADELPHI STREET	11205	69
8af7d77ef9dd223b9685ae4af6139151	4	2735	21ST ST	11102	3
e474d7b2d774bf78e7dab00d4bb7331f	2	349	LEWIS AVENUE	11233	73
f83ec3bd5b0d66590c40f0c397ca1356	3	122	MACDOUGAL STREET	10012	3
d9a5f74ebf3d73d036a2ee79b6426446	2	563	CONEY ISLAND AVENUE	11218	42
fc1d7ef271d951cfefb38c3a382a787b	1	1703	BRONXDALE AVENUE	10462	3
0c7130f8915a4df46c2ad1837c5b778f	4	7310	37 AVENUE	11372	42
34f5471c648297c5889b525dccbd6b0e	3	2	EAST 55 STREET	10022	3
962d3eede4e05bb86b77dd31d071c064	3	1726	AMSTERDAM AVENUE	10031	53
523095e68ccd995e701832f88fa31d00	4	4914	30 AVENUE	11377	62
cdd866b99c45af69abf2ef44ef41946b	2	6408	11 AVENUE	11219	46
a2cf04cfde951000a4022c5972d08dbf	3	705	8 AVENUE	10036	62
83e296174af9cdd56f5ae987fd63e4cb	2	80	KENT ST	11222	33
8324ebde76207add3536ef0451bafe4d	4	4740	BELL BOULEVARD	11361	62
65ffcf4f0e2389354e0d0d8ad504d897	3	239-11	1 AVENUE	10003	39
3b0917a4784522aa0d7836e9b9b5f31b	1	925	ALLERTON AVENUE	10469	3
ba4428bed7f87f4e68bf415a03b10f28	2	50	PARKSIDE AVENUE	11226	3
ab92a8964460fd2beb87d3318aa68622	2	670	ROGERS AVENUE	11226	23
4821add1e8bbddc3b0d23e96d1dc3ea7	4	15624	NORTHERN BOULEVARD	11354	8
ab4af80acab39844f423a77439b5cab4	3	2021	7 AVENUE	10027	3
ba0b12dc8af2f3718b492663eeec85f8	3	360	PARK AVENUE SOUTH	10010	3
ad03fb712bc925006b2f52ceda6b8413	2	705	FLATBUSH AVE	11225	62
f576423b38fc590da9853d6dc8cbaccd	4	8311	NORTHERN BLVD	11372	53
b9c9625a400329f3e5628ccdfb283295	1	2023	WILLIAMSBRIDGE ROAD	10461	46
bfaa33bcc83f0a557bc94f5cd3e92944	4	126	ROOSEVELT AVENUE	11368	3
8f455f1f2c0a6d8fe719c85c7e61f992	3	110	PEARL STREET	10005	13
1a00dbf72a2338a3fa97c2b61876fe75	3	1128	3 AVENUE	10065	13
cc8e8feeafc86c32b4c3a582c98c6dde	2	134	MONTAGUE STREET	11201	13
a171ff07dea6dbfd4c28e51bc3c71f41	3	14	WEST 23 STREET	10010	13
06e2b8402e0e0464d5a1cc1dbe07c3c6	3	145	2 AVENUE	10003	13
cae3d625ef17a622ecc8545a7d1a9c04	3	1656	BROADWAY	10019	13
05dc2cd54a0ea2da20adf1dbd380f697	2	1973	86 STREET	11214	13
a1057da3116a58fd11b2fdd9b9525c20	3	200	MADISON AVENUE	10016	13
f9d417eff39f6ca690039512ab3b5707	3	230	PARK AVENUE	10017	13
3863809c55254e7af704c1b5fd9a414e	5	2530	HYLAN BOULEVARD	10306	13
fc3397f184b67e827fb73fcc278acec5	3	2853	BROADWAY	10025	13
e8630e39f08885dc5c0a6f384428b7b9	2	3035	CROPSEY AVENUE	11224	13
79d2fd98005a976c422f288a710ae9e7	2	341	EASTERN PKWY	11216	13
563f81b19a42ac43ecd4b3b203c0228c	3	378	6 AVENUE	10011	13
f8d5cbe4bd67de8dbad15a561ae8f259	3	494	8 AVENUE	10001	13
6028278960694929fafca8e9f21eeac6	3	750	7 AVENUE	10019	13
ebfa958ecfef90fed040dcbf767ecaf4	3	90	PARK AVENUE	10016	13
473761dbce0201cfb2ffaa8c54dc2d2d	4	TERMINAL 5	JFK INTERNATIONAL AIRPORT	11430	13
3872975d60ba242863abd75ac5e88ecb	3	757	3 AVENUE	10017	13
c37ebaf029246c76458ed63f90020605	2	8218	3RD AVE	11209	39
61040626407612b9651f67712c1b9e30	2	142	FRANKLIN STREET	11222	3
7284893a52586aa3834602de010235f9	2	72	5 AVENUE	11217	46
dd3134fa71f97927e19b5f488b7b1adc	3	692	10 AVENUE	10019	3
8fcb33bb6e6085afc013361ab33f5bc5	3	252	WEST   46 STREET	10036	33
12f0f83eae7b96633bfe046d5bde24f2	5	4370	AMBOY ROAD	10312	3
7649b7815f41283b974a435fcb4bd462	2	1320	SURF AVENUE	11224	3
cf607db8a6a23c0c878fe6ca9795485b	4	3926	BELL BOULEVARD	11361	63
c1e73b9534b0869150fead18335d6130	3	1269	LEXINGTON AVE	10028	48
4bc16c62a7d3968ee8f42762f9469fe9	3	111	CHURCH ST	10007	84
79b062c7c46bee623f305171bf47ce9c	4	3106	42 STREET	11103	62
3da2b85d507db7299a8e0df2416af5a6	3	216	E 45TH ST	10017	3
e5d47c3522d0580a788c6c5e83b13c8a	4	10312	NORTHERN BOULEVARD	11368	51
5cbd8854cf289ca001e961c1095291b1	3	0	PIER 78 WEST 38 STREET	10018	3
4517685a144de6ea345ee71cee4cd1ff	3	174	ELIZABETH ST	10012	13
b8e08ab3207c49f89dbff3d4230057e9	4	8303	24TH AVE	11370	77
59388c51cb3e57affb6795f94ff95016	4	3606	30TH AVE	11103	47
a76249f667497a3607451f6a09d2699c	2	263	NORTH    6 STREET	11211	3
0fa1682de6cd8710748cd19edc633e95	4	4521	PARSONS BLVD	11355	19
784337fcfbdf9cc8f9795fc7b977b05a	3	441	3RD AVE	10016	52
07a6458ff79820163b5c680daf17499b	3	369	W 34TH ST	10001	48
02532600808603c4406f8dd0a81b5140	2	90	LIVINGSTON STREET	11201	62
29b6c0933f1c787853a45ec22b584b2f	4	8130	BROADWAY	11373	62
8db932440feb05158cb873ee5c818b66	2	894	QUINCY STREET	11221	62
02b129010d97ab1a3afba793aa6618d8	2	3009	AVENUE N	11210	62
a1b7d4554cc5522dfdc46307dfa32a07	1	842	EAST  180 STREET	10460	62
e25331c4a6340f7f79577ae21d09d3ad	4	7817	ROOSEVELT AVE	11372	53
97f4bbeffaa73c0d1bf01d1ef45cb025	2	446	DEAN ST	11217	62
a0ab24d46dfa17e1a5295334d4a66f9e	2	406	86 STREET	11209	36
7b1374359400bac216c2667f7599c04b	4	4318	MAIN ST	11355	19
ce3198cf9a91f75e7991acb20db58037	4	8140	BROADWAY	11373	81
ce706e2dbaff5cd9128d2992e2d85dd6	3	110	9 AVENUE	10011	62
db542250e123fcc81203902efc6310ee	3	109	W 10TH ST	10011	8
eb63e135e6659bde792dcf5a69862660	4	6022	ROOSEVELT AVENUE	11377	3
bcef0df0efdb56fb5e7eb803f44acb63	3	15	WEST   44 STREET	10036	78
9c30d48a787fe215f7c70c1423cc0271	3	45	BLEECKER ST	10012	3
c9de94679aa44d5f806b67e6fd812b9c	4	10811	CORONA AVENUE	11368	69
d90a2b9bffa58aa293d904357c8b13d4	4	11078	QUEENS BOULEVARD	11375	69
c0a33329e142c865355cdd7f5932eb8a	4	11630	QUEENS BLVD	11375	69
2612112d50a264c468e379f58dd5d2c3	3	1256	LEXINGTON AVENUE	10028	69
0487c0d07d6126f1eddb62903e39663a	1	1448	EAST AVE	10462	69
71b8dc0855724bd71675377c89552c1c	2	1507	FULTON STREET	11216	69
c00edfffafcf098712cfe136fd78ede2	4	16216	UNION TPKE	11366	69
309f1349c197c07421eed2f8856532dd	5	1775	RICHMOND ROAD	10306	69
62e31b127610f5559c907e2da86b46cb	3	1885	3 AVENUE	10029	69
72782996904cc51cd7ce7e953d64e053	4	20512	NORTHERN BOULEVARD	11361	70
b556a004eefcb59779d053c92118c2ec	3	21	EAST  118 STREET	10035	69
707a58df992e048869d3e9c6aaf2f9f6	3	223	AVENUE B	10009	69
1b97a666293601754d4599e8b4348276	3	250	WEST   54 STREET	10019	69
eeba754820618ca1cf181be11ddf90b7	5	262	ARDEN AVE	10312	69
05183040222efbc8cfad4bb0f735f8a1	2	273	UTICA AVE	11213	69
04a6650987997a2e289a364d05228342	3	300	W 17TH ST	10011	69
cd365f90ac3e58201fc33ada477da787	3	33	W END AVE	10023	69
ea1601d638295de6dff8bdaf9a902abc	3	35	WEST   33 STREET	10001	69
f42738d949835185c1c42487ed4e599a	3	371	3 AVENUE	10016	69
8a3d8c5bbdf578f4d03e9e23d7bf0c09	4	4017	BROADWAY	11103	69
c640bc632256391cbca8d746be84c2db	5	4348B	AMBOY RD	10312	69
4ff6c5c6a255d6f6a90b93b90ebb87ad	2	5114	KINGS PLAZA	11234	69
563b6863e29c1e85e3fce7bf718df965	3	578	W 125TH ST	10027	70
